X,Y,location_id,address_primary,city,state,zip,building_type_code,Service Area,Constructed,NeedsConstructed
-99.63788949,40.25542758,1146071522,804 HOWELL ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.77378908,40.27515155,1146071525,98 CURTIS ST,EDISON,NE,68936,R,PPC Fiber,X,
-99.65008471,40.14386232,1146071526,43690 HIGHWAY 89,OXFORD,NE,68967,R,PPC Fiber,X,
-99.82735144,40.13803284,1146071530,609 10TH ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.63636734,40.24859789,1146071533,203 W CORNWALL ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.77431214,40.27758179,1146071535,305 CURTIS ST,EDISON,NE,68936,R,PPC Fiber,X,
-96.18236794,40.65608164,1145569105,637 4TH ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-96.18415112,40.66007804,1145569106,482 8TH ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-96.0889285,40.57941098,1145569107,3966 O RD,TALMAGE,NE,68448,R,PPC Fiber,X,
-96.17458416,40.65382832,1145569109,120 ASH ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-95.88736244,40.67071801,1145569124,713 MAPLE CREST DR,NEBRASKA CITY,NE,68410,R,PPC Fiber,X,
-96.18355606,40.65735777,1145569129,524 5TH ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-96.18765647,40.66407744,1145569133,1263 MOHAWK ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-96.1889015,40.66606164,1145569134,1485 WALNUT ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-99.22116782,40.08499743,1413989405,70747 B RD,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.22177888,40.08672161,1413989407,70792 W MAIN,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22217892,40.08623766,1413989408,16 A RD BLDG 10,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22076278,40.08583852,1413989409,70771 E MAIN,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22146285,40.08623266,1413989413,32 A RD BLDG 5,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22218992,40.08616165,1413989414,10 A RD,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22006771,40.08544158,1413989415,16 A RD,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21980169,40.08495143,1413989417,70765 F RD,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21979568,40.0846564,1413989418,70755 F RD,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.22081279,40.08608764,1413989419,70779 E MAIN,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22156286,40.08484242,1413989420,28 A RD BLDG 7,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22106281,40.0856525,1413989422,70769 N C RD,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21981769,40.08439647,1413989423,16 A RD BLDG 5,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.2209127,40.08673161,1413989424,41 A RD,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22033974,40.08495043,1413989426,70745 E RD,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22219592,40.08586652,1413989427,28 A RD,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22222893,40.08608064,1413989430,4 A RD,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21980169,40.08488742,1413989431,70763 F RD,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.22148985,40.08598753,1413989432,32 A RD BLDG 3,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22150686,40.08470641,1413989433,28 A RD BLDG 4,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22029573,40.08476641,1413989435,70743 E RD,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22215692,40.08527156,1413989436,28 A RD BLDG 8,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22123983,40.08517655,1413989437,58 A RD,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22070178,40.08510155,1413989438,70749 S C RD,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.22055676,40.08506754,1413989439,70751 D RD,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21856756,40.03800184,1413989443,1708 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21772348,40.03813185,1413989444,12186 ROAD A,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21755146,40.03813885,1413989446,12198 ROAD A,REPUB CITY,NE,68971,R,PPC Fiber,X,
-100.6153892,40.20328136,1037442676,808 E G ST,MCCOOK,NE,69001,R,PPC Fiber,X,
-96.18519022,40.66007704,1145569136,388 8TH ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-95.84002371,40.57496743,1145569139,1387 S 66TH RD,NEBRASKA CITY,NE,68410,R,PPC Fiber,X,
-95.91673438,40.67404144,1145569151,165 N 58TH RD,NEBRASKA CITY,NE,68410,R,PPC Fiber,X,
-99.82866757,40.14080702,1146071539,909 9TH ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.8259282,40.13619665,1146071549,1021 P ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.82683939,40.13376631,1146071550,212 10TH ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.63251296,40.24771771,1146071552,203 EWING ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.82868457,40.14043808,1146071561,821 9TH ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.63566727,40.25352739,1146071562,611 CENTRAL ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.83579528,40.13737077,1146071565,301 Q ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.83625633,40.14131117,1146071571,921 3RD ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.83576228,40.14106214,1146071572,920 3RD ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.82248995,40.13698163,1146071574,1315 Q ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.21888459,40.03712875,1413989447,12143 ROAD F,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21841255,40.03712775,1413989448,12157 ROAD F,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21727843,40.03758179,1413989449,1656 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21850156,40.03757179,1413989450,1644 CORP ROAD A BLDG 2,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21782849,40.03770071,1413989451,1670 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21849555,40.03813685,1413989452,12170 ROAD A,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21738944,40.03772171,1413989453,1652 CORP ROAD A BLDG 2,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21758446,40.03799873,1413989454,1740 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21822853,40.03755079,1413989455,1646 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21822353,40.03798773,1413989457,1718 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.2189905,40.0376477,1413989458,1650 CORP ROAD A BLDG 3,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21827853,40.03773171,1413989459,12161 ROAD B,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21738944,40.03717175,1413989461,12191 ROAD F,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21759546,40.03713075,1413989462,12183 ROAD F,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21724043,40.03774271,1413989464,1726 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.2179564,40.03715175,1413989465,12169 ROAD F,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.2189175,40.03727676,1413989466,12131 ROAD D-E,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21710142,40.03682762,1413989467,1574 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21787849,40.03796173,1413989468,12173 ROAD B,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21715642,40.03717775,1413989469,12197 ROAD F,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21837854,40.03813185,1413989470,12170 ROAD H,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21846255,40.0376987,1413989471,12156 ROAD B,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21765147,40.03756879,1413989472,1650 CORP ROAD A BLDG 2,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21817352,40.03770871,1413989473,12164 ROAD B,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21804051,40.03801284,1413989474,12175 ROAD B,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21754546,40.03732177,1413989475,12183 ROAD D-E,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21773448,40.03715175,1413989477,12179 ROAD F,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21888959,40.03809184,1413989478,12158 ROAD A,REPUB CITY,NE,68971,R,PPC Fiber,X,
-96.18105681,40.66153119,1145569174,741 10TH ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-96.18603431,40.65841188,1145569176,646 MIDLAND ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-96.16032874,40.68230627,1145569180,3194 H RD,SYRACUSE,NE,68446,R,PPC Fiber,X,
-96.18134084,40.65826286,1145569182,722 6TH ST BLDG 2,SYRACUSE,NE,68446,R,PPC Fiber,X,
-96.18123483,40.66223126,1145569184,1066 LOCUST ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-95.99826253,40.6096629,1145569187,4922 M RD,DUNBAR,NE,68346,R,PPC Fiber,X,
-96.18766747,40.66543158,1145569195,1413 MOHAWK ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-99.21728943,40.03734177,1413989479,12190 ROAD D-E,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21865657,40.03814785,1413989480,12160 ROAD A,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21831254,40.03755179,1413989481,1644 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21832354,40.03797173,1413989482,1712 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21852856,40.03711075,1413989483,12149 ROAD F,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.2189015,40.03798173,1413989484,1688 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21872358,40.0376577,1413989485,12144 ROAD B,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21747345,40.03770871,1413989486,1668 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21706741,40.03731777,1413989487,12199 ROAD D-E,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21758946,40.03773171,1413989488,12183 ROAD B,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21742845,40.03730677,1413989489,12188 ROAD D-E,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21788449,40.03756279,1413989491,1650 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21727843,40.03717175,1413989492,12193 ROAD F,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21783949,40.03714075,1413989493,12171 ROAD F,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21900161,40.03710175,1413989494,12135 ROAD F,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21708441,40.03759279,1413989495,1660 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21775148,40.03758879,1413989496,1652 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21739044,40.03802184,1413989497,12199 ROAD B,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21719042,40.03730177,1413989498,1626 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21747845,40.03799173,1413989499,12187 ROAD B,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21779048,40.03799773,1413989500,1734 CORP ROAD A,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.21829553,40.03713075,1413989501,12161 ROAD F,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21862857,40.03714075,1413989502,12145 ROAD F,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.21812352,40.03713175,1413989503,RC-2 BLDG 7,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.23027873,40.04073101,1413989505,12144 ROAD H,REPUB CITY,NE,68971,B,PPC Fiber,X,
-99.233917,40.04127016,1413989506,76 ROAD 3,REPUBLICAN CITY,NE,68971,B,PPC Fiber,X,
-99.23170688,40.04076601,1413989507,12118H ROAD H,REPUB CITY,NE,68971,B,PPC Fiber,X,
-99.2319518,40.040632,1413989508,12112H ROAD H,REPUBLICAN CITY,NE,68971,B,PPC Fiber,X,
-100.1052892,40.11222126,1146071579,504 DEARBORN ST,WILSONVILLE,NE,69046,R,PPC Fiber,X,
-99.63713442,40.25299123,1146071581,605 ODELL ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.83044575,40.1356575,1146071582,712 O ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.82667337,40.13904894,1146071583,714 10TH ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.8299406,40.13934297,1146071587,719 8TH ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.63548425,40.26034207,1146071589,1207 CENTRAL ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.63180189,40.25050109,1146071591,402 EWING ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.77557326,40.27548858,1146071594,101 OXFORD ST,EDISON,NE,68936,R,PPC Fiber,X,
-99.83068977,40.13620766,1146071595,707 P ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.63343905,40.25713675,1146071599,906 OGDEN ST,OXFORD,NE,68967,R,PPC Fiber,X,
-100.1050842,40.10883882,1146071602,106 E RAYMOND ST BLDG 2,WILSONVILLE,NE,69046,B,PPC Fiber,X,
-99.63318902,40.25177111,1146071605,103 E BRIGHT ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.63406211,40.25520256,1146071606,801 OGDEN ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.63637334,40.25645268,1146071607,219 W DERBY ST,OXFORD,NE,68967,R,PPC Fiber,X,
-100.6255063,40.22049608,1037442704,2302 NORRIS AVE,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6236951,40.22000004,1037442713,514 ELIZABETH LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6241561,40.22043108,1037442714,513 ELIZABETH LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6235121,40.22038107,1037442715,509 ELIZABETH LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6186786,40.22020706,1037442717,1 QUAIL RD,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.622796,40.22046008,1037442718,103 LOUISE LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6216909,40.22024706,1037442719,109 COURTNEY LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6240511,40.22004204,1037442720,516 ELIZABETH LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6223179,40.22006604,1037442721,505 ELIZABETH LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6210518,40.22033207,1037442722,105 COURTNEY LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6200787,40.22049708,1037442723,101 COURTNEY LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6265784,40.21984192,1037442724,1 GROVE PKWY,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6244282,40.22003604,1037442726,518 ELIZABETH LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6207848,40.21995893,1037442728,106 COURTNEY LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6211908,40.21987792,1037442730,114 COURTNEY LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6217289,40.21973691,1037442731,112 COURTNEY LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-96.18176788,40.65608764,1145569196,381 LOCUST ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-96.1829959,40.65737677,1145569199,586 5TH ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-96.11886759,40.72443748,1145569200,310 3RD ST,OTOE,NE,68417,R,PPC Fiber,X,
-95.95566227,40.68191813,1145569213,5394 H RD,NEBRASKA CITY,NE,68410,R,PPC Fiber,X,
-96.18364007,40.65644868,1145569222,526 4TH ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-96.17730644,40.69756079,1145569223,3009 G RD,SYRACUSE,NE,68446,R,PPC Fiber,X,
-96.18221293,40.65696163,1145569225,643 5TH ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-95.86380109,40.67744178,1145569227,1423 1ST AVE,NEBRASKA CITY,NE,68410,R,PPC Fiber,X,
-99.09877358,40.07438247,1014977370,529 F RD,NAPONEE,NE,68960,R,PPC Fiber,X,
-99.14069577,40.07790673,1014977371,805 FENNIMORE ST,NAPONEE,NE,68960,R,PPC Fiber,X,
-99.14317302,40.07758279,1014977389,801 CHESTNUT ST,NAPONEE,NE,68960,R,PPC Fiber,X,
-99.22881259,40.04125116,1413989509,12170 SNOB HILL RD,REPUB CITY,NE,68971,B,PPC Fiber,X,
-99.23359506,40.04022606,1413989510,26 BOAT RAMP RD BLDG 4,REPUBLICAN CITY,NE,68971,B,PPC Fiber,X,
-99.2309787,40.0416311,1413989512,12164 ROAD 3,REPUB CITY,NE,68971,B,PPC Fiber,X,
-99.23421213,40.04150119,1413989513,76 ROAD 3 BLDG 4,REPUBLICAN CITY,NE,68971,B,PPC Fiber,X,
-99.23011772,40.04127016,1413989515,12183 ROAD B BLDG 2,REPUBLICAN CITY,NE,68971,B,PPC Fiber,X,
-99.23154586,40.04088102,1413989519,12122H ROAD H,REPUB CITY,NE,68971,B,PPC Fiber,X,
-99.2369123,40.08220126,1413989522,RC-2 BLDG 10,REPUBLICAN CITY,NE,68971,B,PPC Fiber,X,
-99.25542825,40.10485642,1413989532,MU-2 BLDG 6,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.25527323,40.09944298,1413989533,70871 ROAD 23,REPUBLICAN CITY,NE,68971,R,PPC Fiber,X,
-99.25531724,40.0986708,1413989534,12002 US HIGHWAY 136,REPUB CITY,NE,68971,R,PPC Fiber,X,
-99.2169393,40.09386632,1413989535,12241 CORP RD B,REPUBLICAN CITY,NE,68971,B,PPC Fiber,X,
-99.63246795,40.25297123,1146071609,603 EWING ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.63338404,40.25633867,1146071612,101 E DERBY ST,OXFORD,NE,68967,R,PPC Fiber,X,
-100.1093956,40.1126462,1146071621,508 DART ST,WILSONVILLE,NE,69046,R,PPC Fiber,X,
-99.83038974,40.13513155,1146071622,715 O ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-100.1072784,40.11123116,1146071632,405 MAIN ST BLDG 2,WILSONVILLE,NE,69046,B,PPC Fiber,X,
-99.63642835,40.25209024,1146071636,506 ODELL ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.63560627,40.25237627,1146071640,511 CENTRAL ST,OXFORD,NE,68967,R,PPC Fiber,X,
-100.622729,40.2196909,1037442733,508 ELIZABETH LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6256063,40.2196209,1037442734,2202 NORRIS AVE,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6240951,40.21950699,1037442735,511 N CHEROKEE RD,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6235511,40.21948298,1037442736,509 N CHEROKEE RD,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6211178,40.21940098,1037442737,509 SEMINOLE DR,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.622435,40.21955799,1037442738,506 ELIZABETH LN,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6214519,40.21939897,1037442740,511 SEMINOLE DR,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6195737,40.21940298,1037442741,433 SEMINOLE DR,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.623056,40.21933797,1037442742,505 N CHEROKEE RD,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.622807,40.21911695,1037442745,503 N CHEROKEE RD,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6219958,40.21912695,1037442746,701 SEMINOLE DR,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6255343,40.21911195,1037442747,2112 NORRIS AVE,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6248562,40.21908194,1037442748,2109 NORRIS AVE,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6242281,40.21910095,1037442749,510 N CHEROKEE RD,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6238281,40.21910095,1037442750,506 N CHEROKEE RD,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.622491,40.21894183,1037442751,501 N CHEROKEE RD,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6196237,40.21900794,1037442752,434 SEMINOLE DR,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6191286,40.21896683,1037442753,424 SEMINOLE DR,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6183905,40.21888182,1037442755,421 SEMINOLE DR,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6241231,40.2186518,1037442756,505 PARK AVE,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6249011,40.21872781,1037442757,2105 NORRIS AVE,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6221899,40.21830787,1037442758,411 N CHEROKEE RD,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.623067,40.21872181,1037442759,502 N CHEROKEE RD,MCCOOK,NE,69001,R,PPC Fiber,X,
-100.6196457,40.21882182,1037442760,413 PAWNEE DR,MCCOOK,NE,69001,R,PPC Fiber,X,
-96.03677838,40.69753179,1145569230,4485 G RD,DUNBAR,NE,68346,R,PPC Fiber,X,
-95.86679038,40.67643768,1145569233,106 S 17TH ST,NEBRASKA CITY,NE,68410,R,PPC Fiber,X,
-96.17399,40.69631167,1145569244,3030 G RD,SYRACUSE,NE,68446,R,PPC Fiber,X,
-96.18884559,40.66515155,1145569255,1375 WALNUT ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-99.36289099,40.09916195,1413989560,707 2ND ST,ALMA,NE,68920,B,PPC Fiber,X,
-99.37012872,40.10685662,1413989561,867 HIGHWAY 183,ALMA,NE,68920,B,PPC Fiber,X,
-99.36144085,40.09717275,1413989562,645 MAIN ST,ALMA,NE,68920,B,PPC Fiber,X,
-99.36534524,40.09874181,1413989564,906 1ST ST,ALMA,NE,68920,R,PPC Fiber,X,
-99.36771248,40.10329136,1413989566,573 CARLYLE ST,ALMA,NE,68920,R,PPC Fiber,X,
-99.36771248,40.10344138,1413989567,1103 7TH ST BLDG 2,ALMA,NE,68920,R,PPC Fiber,X,
-99.35338904,40.10104714,1413989568,AC-2 BLDG 7,ALMA,NE,68920,B,PPC Fiber,X,
-99.35658436,40.10197213,1413989569,408 EVERETT ST,ALMA,NE,68920,B,PPC Fiber,X,
-99.36580629,40.10550659,1413989570,984 9TH ST,ALMA,NE,68920,B,PPC Fiber,X,
-99.36628933,40.10726776,1413989571,AC-2 BLDG 13,ALMA,NE,68920,R,PPC Fiber,X,
-99.36630134,40.10556759,1413989572,AC-2 BLDG 11,ALMA,NE,68920,R,PPC Fiber,X,
-99.36126783,40.10891183,1413989574,A-2 BLDG 9,ALMA,NE,68920,B,PPC Fiber,X,
-99.34388909,40.09802784,1413989577,119 BALD EAGLE DR,ALMA,NE,68920,B,PPC Fiber,X,
-100.1099956,40.11397633,1146071647,701 DART ST,WILSONVILLE,NE,69046,R,PPC Fiber,X,
-99.7789395,40.27643668,1146071655,204 SMITH ST,EDISON,NE,68936,R,PPC Fiber,X,
-99.63852356,40.25343738,1146071658,611 HOWELL ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.83147885,40.13190713,1146071660,621 FLOYD ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.83131784,40.13982692,1146071661,620 S ST,BEAVER CITY,NE,68926,R,PPC Fiber,X,
-99.63928963,40.2566116,1146071663,904 HOWARD ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.63563427,40.25315135,1146071664,607 CENTRAL ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.63846755,40.25399733,1146071668,701 HOWELL ST,OXFORD,NE,68967,R,PPC Fiber,X,
-99.63425113,40.25094203,1146071670,142 W NORTH RAILWAY ST,OXFORD,NE,68967,X,PPC Fiber,X,
-95.80917362,40.63394233,1145569259,568 S 70TH RD,NEBRASKA CITY,NE,68410,R,PPC Fiber,X,
-96.13009071,40.70107114,1145569263,3511 G RD,SYRACUSE,NE,68446,R,PPC Fiber,X,
-96.17961767,40.66059609,1145569264,857 9TH ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-95.88683939,40.67110615,1145569266,704 MAPLE CREST DR,NEBRASKA CITY,NE,68410,R,PPC Fiber,X,
-95.8719018,40.67706774,1145569272,2110 CENTRAL AVE,NEBRASKA CITY,NE,68410,R,PPC Fiber,X,
-96.18477318,40.66502254,1145569273,1370 THORNE ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-95.92721743,40.68271021,1145569274,5662 COUNTY ROAD H,NEBRASKA CITY,NE,68410,R,PPC Fiber,X,
-95.88628433,40.670668,1145569285,112 ARBOR VIEW DR,NEBRASKA CITY,NE,68410,R,PPC Fiber,X,
-96.1859012,40.66523156,1145569287,1386 MIDLAND ST,SYRACUSE,NE,68446,R,PPC Fiber,X,
-99.4419288,40.12122016,1413989605,O-540 BLDG 17,ORLEANS,NE,68966,B,PPC Fiber,X,
-99.46028473,40.13026206,1413989608,421 W PINE ST,ORLEANS,NE,68966,R,PPC Fiber,X,
-99.45586729,40.12884782,1413989609,OC-540 BLDG 17,ORLEANS,NE,68966,B,PPC Fiber,X,
-99.45823453,40.12844788,1413989610,505 S WYOMING AVE,ORLEANS,NE,68966,B,PPC Fiber,X,
-99.45350606,40.12721076,1413989611,610 S HARLAN AVE,ORLEANS,NE,68966,R,PPC Fiber,X,
-99.45783449,40.13707174,1413989612,OC-540 BLDG 5,ORLEANS,NE,68966,B,PPC Fiber,X,
-99.45835654,40.13494143,1413989613,283 N WYOMING AVE,ORLEANS,NE,68966,B,PPC Fiber,X,
-99.46341705,40.13197013,1413989614,OC-540 BLDG 3,ORLEANS,NE,68966,B,PPC Fiber,X,
-99.46381709,40.13239627,1413989615,OC-540 BLDG 4,ORLEANS,NE,68966,B,PPC Fiber,X,
-99.46166287,40.12955299,1413989616,610 W MAPLE ST,ORLEANS,NE,68966,R,PPC Fiber,X,
-99.45047375,40.13190213,1413989617,406 E LARCH ST,ORLEANS,NE,68966,R,PPC Fiber,X,
-99.63208491,40.24707874,1146071677,202 E CLARK ST,OXFORD,NE,68967,R,PPC Fiber,X,
